transaction_id,timestamp,amount,currency,status
TXN-00000354,2025-03-31T22:12:48+01:00,773.78,USD,SUCCESS
TXN-00000355,2025-04-25T00:12:48+01:00,4635.32,USD,SUCCESS
TXN-00000356,2025-04-13T22:12:48+01:00,9727.98,EUR,SUCCESS
TXN-00000357,2025-03-29T20:12:48+01:00,5257.27,EUR,SUCCESS
TXN-00000358,2025-04-25T03:12:48+01:00,6723.46,USD,SUCCESS
TXN-00000359,2025-04-13T07:12:48+01:00,8693.89,USD,SUCCESS
TXN-00000360,2025-04-22T09:12:48+01:00,1193.59,USD,SUCCESS
TXN-00000361,2025-04-13T14:12:48+01:00,3683.85,USD,SUCCESS
TXN-00000362,2025-04-02T04:12:48+01:00,5580.11,USD,SUCCESS
TXN-00000363,2025-03-30T14:12:48+01:00,5814.25,USD,SUCCESS
TXN-00000364,2025-04-17T07:12:48+01:00,8209.18,USD,SUCCESS
TXN-00000365,2025-04-21T14:12:48+01:00,3759.59,USD,SUCCESS
TXN-00000366,2025-03-30T08:12:48+01:00,1925.59,EUR,SUCCESS
TXN-00000367,2025-04-26T04:12:48+01:00,1033.72,GBP,SUCCESS
TXN-00000368,2025-03-30T08:12:48+01:00,3004.47,USD,SUCCESS
TXN-00000369,2025-04-19T02:12:48+01:00,8452.37,USD,SUCCESS
TXN-00000370,2025-04-02T18:12:48+01:00,8777.69,USD,PENDING
TXN-00000371,2025-04-02T09:12:48+01:00,6261.79,USD,SUCCESS
TXN-00000372,2025-04-21T12:12:48+01:00,6691.62,USD,SUCCESS
TXN-00000373,2025-03-30T10:12:48+01:00,5357.87,USD,SUCCESS
TXN-00000374,2025-04-17T09:12:48+01:00,7907.26,EUR,SUCCESS
TXN-00000375,2025-04-14T17:12:48+01:00,2610.67,USD,SUCCESS
TXN-00000376,2025-04-14T23:12:48+01:00,4660.33,USD,SUCCESS
TXN-00000378,2025-04-17T15:12:48+01:00,6780.92,EUR,SUCCESS
TXN-00000379,2025-04-26T17:12:48+01:00,3506.69,USD,SUCCESS
TXN-00000380,2025-04-10T09:12:48+01:00,6381.21,USD,PENDING
TXN-00000381,2025-04-08T21:12:48+01:00,1141.41,USD,SUCCESS
TXN-00000382,2025-04-03T05:12:48+01:00,2523.19,USD,SUCCESS
TXN-00000383,2025-04-15T23:12:48+01:00,7456.85,USD,SUCCESS
TXN-00000384,2025-03-29T19:12:48+01:00,4412.97,USD,FAILED
TXN-00000385,2025-04-17T09:12:48+01:00,7137.41,EUR,SUCCESS
TXN-00000387,2025-04-04T22:12:48+01:00,4897.93,USD,SUCCESS
TXN-00000388,2025-04-19T20:12:48+01:00,2654.91,USD,SUCCESS
TXN-00000389,2025-04-21T02:12:48+01:00,756.45,USD,SUCCESS
TXN-00000390,2025-04-13T15:12:48+01:00,5879.72,USD,SUCCESS
TXN-00000391,2025-04-23T13:12:48+01:00,5327.79,USD,SUCCESS
TXN-00000392,2025-03-30T05:12:48+01:00,9053.68,USD,SUCCESS
TXN-00000393,2025-04-23T17:12:48+01:00,4047.86,USD,SUCCESS
TXN-00000394,2025-04-09T20:12:48+01:00,3146.20,USD,SUCCESS
TXN-00000395,2025-04-19T22:12:48+01:00,9616.31,USD,SUCCESS
TXN-00000396,2025-04-04T21:12:48+01:00,5748.12,USD,SUCCESS
TXN-00000397,2025-04-10T19:12:48+01:00,919.14,USD,SUCCESS
TXN-00000398,2025-04-16T23:12:48+01:00,9015.67,USD,SUCCESS
TXN-00000399,2025-04-07T20:12:48+01:00,1649.13,USD,SUCCESS
TXN-00000400,2025-04-19T17:12:48+01:00,9419.45,USD,SUCCESS
TXN-00000401,2025-04-05T01:12:48+01:00,201.79,USD,SUCCESS
TXN-00000402,2025-04-01T08:12:48+01:00,852.74,USD,SUCCESS
TXN-00000403,2025-04-20T05:12:48+01:00,1452.48,USD,SUCCESS
TXN-00000404,2025-04-15T16:12:48+01:00,9398.97,USD,SUCCESS
TXN-00000405,2025-04-25T06:12:48+01:00,6066.77,USD,SUCCESS
TXN-00000406,2025-04-15T23:12:48+01:00,2030.48,USD,SUCCESS
TXN-00000407,2025-04-11T08:12:48+01:00,5991.12,USD,SUCCESS
TXN-00000408,2025-04-13T23:12:48+01:00,2047.86,USD,SUCCESS
TXN-00000409,2025-04-14T08:12:48+01:00,741.47,USD,SUCCESS
TXN-00000410,2025-04-03T17:12:48+01:00,1832.17,USD,SUCCESS
TXN-00000411,2025-04-04T10:12:48+01:00,766.30,USD,SUCCESS
TXN-00000412,2025-04-11T10:12:48+01:00,7454.41,USD,SUCCESS
TXN-00000413,2025-04-22T12:12:48+01:00,6202.20,GBP,SUCCESS
TXN-00000414,2025-04-10T21:12:48+01:00,9987.19,USD,SUCCESS
TXN-00000415,2025-04-07T07:12:48+01:00,1527.66,EUR,SUCCESS
TXN-00000416,2025-04-21T00:12:48+01:00,9935.81,USD,SUCCESS
TXN-00000417,2025-04-20T02:12:48+01:00,7889.01,USD,SUCCESS
TXN-00000418,2025-04-07T17:12:48+01:00,4801.12,USD,SUCCESS
TXN-00000419,2025-04-08T22:12:48+01:00,9846.13,USD,SUCCESS
TXN-00000420,2025-04-19T09:12:48+01:00,4036.81,EUR,SUCCESS
TXN-00000422,2025-04-06T05:12:48+01:00,7207.95,USD,SUCCESS
TXN-00000423,2025-04-17T01:12:48+01:00,1504.89,USD,SUCCESS
TXN-00000424,2025-04-22T17:12:48+01:00,2711.67,EUR,SUCCESS
TXN-00000425,2025-04-20T00:12:48+01:00,1573.98,EUR,SUCCESS
TXN-00000426,2025-04-18T09:12:48+01:00,5174.71,USD,FAILED
TXN-00000427,2025-04-20T13:12:48+01:00,6225.70,USD,SUCCESS
TXN-00000428,2025-04-08T11:12:48+01:00,3381.37,USD,SUCCESS
TXN-00000429,2025-04-25T19:12:48+01:00,6497.08,USD,SUCCESS
TXN-00000430,2025-04-11T05:12:48+01:00,7514.72,USD,SUCCESS
TXN-00000431,2025-04-13T11:12:48+01:00,5714.36,USD,SUCCESS
TXN-00000432,2025-03-30T08:12:48+01:00,9501.90,GBP,SUCCESS
TXN-00000433,2025-04-09T12:12:48+01:00,4479.37,USD,SUCCESS
TXN-00000434,2025-04-12T13:12:48+01:00,1138.23,USD,SUCCESS
TXN-00000435,2025-04-26T23:12:48+01:00,6263.21,USD,SUCCESS
TXN-00000436,2025-04-07T06:12:48+01:00,3508.25,USD,SUCCESS
TXN-00000437,2025-03-31T10:12:48+01:00,7793.64,USD,SUCCESS
TXN-00000438,2025-04-05T00:12:48+01:00,8274.97,USD,SUCCESS
TXN-00000439,2025-04-15T17:12:48+01:00,3650.18,USD,SUCCESS
TXN-00000440,2025-04-21T19:12:48+01:00,755.21,USD,SUCCESS
TXN-00000441,2025-04-21T18:12:48+01:00,2690.52,USD,SUCCESS
TXN-00000442,2025-04-25T01:12:48+01:00,9025.72,USD,SUCCESS
TXN-00000443,2025-04-06T22:12:48+01:00,4573.59,USD,SUCCESS
TXN-00000444,2025-04-07T13:12:48+01:00,9250.94,GBP,SUCCESS
TXN-00000445,2025-04-23T14:12:48+01:00,2930.22,EUR,SUCCESS
TXN-00000446,2025-04-11T09:12:48+01:00,7410.37,USD,SUCCESS
TXN-00000447,2025-04-12T06:12:48+01:00,4824.33,USD,SUCCESS
TXN-00000448,2025-04-06T21:12:48+01:00,3216.68,USD,SUCCESS
TXN-00000449,2025-04-16T11:12:48+01:00,6397.53,USD,SUCCESS
TXN-00000450,2025-04-18T09:12:48+01:00,4390.87,EUR,SUCCESS
TXN-00000451,2025-04-27T20:12:48+01:00,1688.42,USD,SUCCESS
TXN-00000452,2025-04-22T07:12:48+01:00,1182.51,USD,SUCCESS
TXN-00000453,2025-04-24T21:12:48+01:00,2639.17,USD,SUCCESS
TXN-00000454,2025-04-09T22:12:48+01:00,8947.40,USD,SUCCESS
TXN-00000455,2025-04-07T16:12:48+01:00,9246.62,USD,SUCCESS
TXN-00000456,2025-04-20T05:12:48+01:00,9439.02,USD,SUCCESS
TXN-00000457,2025-04-08T06:12:48+01:00,5597.38,USD,SUCCESS
TXN-00000458,2025-04-09T17:12:48+01:00,7239.08,EUR,SUCCESS
TXN-00000459,2025-04-23T03:12:48+01:00,640.64,USD,SUCCESS
TXN-00000460,2025-04-27T17:12:48+01:00,1961.10,USD,SUCCESS
TXN-00000461,2025-04-15T18:12:48+01:00,281.18,EUR,SUCCESS
TXN-00000462,2025-04-27T08:12:48+01:00,7851.78,USD,SUCCESS
TXN-00000463,2025-04-16T21:12:48+01:00,9658.96,USD,SUCCESS
TXN-00000464,2025-04-17T02:12:48+01:00,2440.52,USD,SUCCESS
TXN-00000465,2025-04-08T18:12:48+01:00,6270.05,GBP,SUCCESS
TXN-00000466,2025-04-01T22:12:48+01:00,4275.10,USD,SUCCESS
TXN-00000467,2025-04-15T01:12:48+01:00,5890.46,USD,SUCCESS
TXN-00000468,2025-04-17T12:12:48+01:00,194.93,USD,SUCCESS
TXN-00000469,2025-04-09T15:12:48+01:00,9171.56,USD,FAILED
TXN-00000470,2025-04-10T23:12:48+01:00,9275.80,USD,SUCCESS
TXN-00000471,2025-04-15T14:12:48+01:00,4272.08,USD,SUCCESS
TXN-00000472,2025-03-31T18:12:48+01:00,5875.84,USD,SUCCESS
TXN-00000473,2025-04-05T12:12:48+01:00,3429.28,USD,SUCCESS
TXN-00000474,2025-03-31T03:12:48+01:00,3542.82,EUR,SUCCESS
TXN-00000475,2025-04-17T18:12:48+01:00,4792.96,USD,SUCCESS
TXN-00000476,2025-03-31T14:12:48+01:00,3757.19,USD,SUCCESS
TXN-00000477,2025-04-25T12:12:48+01:00,6712.58,USD,SUCCESS
TXN-00000478,2025-04-18T16:12:48+01:00,3313.91,USD,SUCCESS
TXN-00000479,2025-04-23T08:12:48+01:00,9863.20,USD,SUCCESS
TXN-00000480,2025-03-30T10:12:48+01:00,2059.23,USD,SUCCESS
TXN-00000481,2025-04-26T09:12:48+01:00,8594.84,USD,SUCCESS
TXN-00000482,2025-04-18T20:12:48+01:00,8505.73,USD,SUCCESS
TXN-00000483,2025-04-13T09:12:48+01:00,9900.67,USD,SUCCESS
TXN-00000484,2025-04-28T00:12:48+01:00,7779.61,USD,SUCCESS
TXN-00000485,2025-04-19T15:12:48+01:00,965.66,USD,SUCCESS
TXN-00000486,2025-04-17T16:12:48+01:00,4968.43,USD,SUCCESS
TXN-00000487,2025-04-19T17:12:48+01:00,2580.49,USD,SUCCESS
TXN-00000488,2025-04-16T18:12:48+01:00,5701.00,USD,SUCCESS
TXN-00000489,2025-04-04T02:12:48+01:00,5863.21,USD,SUCCESS
TXN-00000490,2025-03-30T16:12:48+01:00,368.06,USD,SUCCESS
TXN-00000491,2025-04-21T18:12:48+01:00,1153.20,USD,SUCCESS
TXN-00000492,2025-04-24T06:12:48+01:00,8740.13,USD,SUCCESS
TXN-00000493,2025-04-22T12:12:48+01:00,1680.94,USD,SUCCESS
TXN-00000494,2025-04-02T02:12:48+01:00,6345.47,USD,SUCCESS
TXN-00000495,2025-04-23T15:12:48+01:00,8261.92,USD,SUCCESS
TXN-00000496,2025-04-22T13:12:48+01:00,9137.68,USD,SUCCESS
TXN-00000497,2025-04-17T21:12:48+01:00,9005.06,GBP,SUCCESS
TXN-00000498,2025-04-08T05:12:48+01:00,3347.05,USD,SUCCESS
TXN-00000499,2025-04-16T12:12:48+01:00,4638.02,USD,SUCCESS
TXN-00000500,2025-04-16T12:12:48+01:00,1307.23,USD,FAILED
TXN-00000501,2025-04-20T07:12:48+01:00,1076.45,USD,SUCCESS
TXN-00000502,2025-04-09T21:12:48+01:00,5403.77,USD,SUCCESS
TXN-00000503,2025-04-13T00:12:48+01:00,7267.05,USD,FAILED
TXN-00000504,2025-04-17T06:12:48+01:00,3642.94,USD,FAILED
TXN-00000505,2025-04-25T19:12:48+01:00,9207.05,USD,SUCCESS
TXN-00000506,2025-04-05T11:12:48+01:00,4467.24,USD,SUCCESS
TXN-00000507,2025-04-27T15:12:48+01:00,2113.66,GBP,SUCCESS
TXN-00000508,2025-04-14T11:12:48+01:00,7250.75,USD,SUCCESS
TXN-00000509,2025-04-18T23:12:48+01:00,5725.73,GBP,SUCCESS
TXN-00000510,2025-04-04T13:12:48+01:00,4371.00,USD,SUCCESS
TXN-00000511,2025-04-26T22:12:48+01:00,2261.17,USD,SUCCESS
TXN-00000512,2025-04-17T08:12:48+01:00,6222.95,USD,SUCCESS
TXN-00000513,2025-04-06T04:12:48+01:00,6531.93,USD,SUCCESS
TXN-00000514,2025-04-28T01:12:48+01:00,1927.10,USD,SUCCESS
TXN-00000515,2025-04-20T21:12:48+01:00,9837.86,USD,SUCCESS
TXN-00000516,2025-04-10T06:12:48+01:00,8484.33,USD,SUCCESS
TXN-00000517,2025-04-16T06:12:48+01:00,6180.58,USD,SUCCESS
TXN-00000518,2025-04-15T05:12:48+01:00,8593.65,USD,FAILED
TXN-00000519,2025-04-26T14:12:48+01:00,7842.71,USD,SUCCESS
TXN-00000520,2025-04-25T15:12:48+01:00,8337.24,USD,SUCCESS
TXN-00000521,2025-04-26T19:12:48+01:00,5537.72,USD,SUCCESS
TXN-00000522,2025-04-12T13:12:48+01:00,2909.88,EUR,SUCCESS
TXN-00000523,2025-04-16T14:12:48+01:00,7000.54,USD,FAILED
TXN-00000524,2025-04-03T00:12:48+01:00,6234.57,USD,SUCCESS
TXN-00000525,2025-04-06T07:12:48+01:00,2394.73,USD,SUCCESS
TXN-00000526,2025-04-10T00:12:48+01:00,6022.40,USD,SUCCESS
TXN-00000527,2025-04-23T17:12:48+01:00,7327.08,USD,SUCCESS
TXN-00000528,2025-04-09T13:12:48+01:00,4613.01,USD,SUCCESS
TXN-00000529,2025-04-16T03:12:48+01:00,1599.69,USD,SUCCESS
TXN-00000530,2025-04-13T13:12:48+01:00,5859.06,USD,SUCCESS
TXN-00000531,2025-04-08T19:12:48+01:00,3963.05,USD,FAILED
TXN-00000532,2025-03-29T15:12:48+01:00,2798.77,GBP,SUCCESS
TXN-00000533,2025-04-01T01:12:48+01:00,2707.10,USD,SUCCESS
TXN-00000534,2025-04-11T21:12:48+01:00,7551.33,USD,SUCCESS
TXN-00000535,2025-04-26T08:12:48+01:00,4870.46,USD,SUCCESS
TXN-00000536,2025-04-09T23:12:48+01:00,6770.79,GBP,SUCCESS
TXN-00000537,2025-04-24T12:12:48+01:00,1521.22,USD,SUCCESS
TXN-00000538,2025-04-25T16:12:48+01:00,1582.85,GBP,SUCCESS
TXN-00000539,2025-04-21T15:12:48+01:00,9857.71,USD,SUCCESS
TXN-00000540,2025-04-10T13:12:48+01:00,4257.63,USD,SUCCESS
TXN-00000541,2025-03-30T20:12:48+01:00,4043.86,USD,SUCCESS
TXN-00000542,2025-04-17T12:12:48+01:00,2980.00,USD,SUCCESS
TXN-00000543,2025-04-21T21:12:48+01:00,1252.44,EUR,SUCCESS
TXN-00000544,2025-04-18T07:12:48+01:00,7453.11,USD,SUCCESS
TXN-00000545,2025-03-30T14:12:48+01:00,8105.44,EUR,SUCCESS
TXN-00000546,2025-04-18T11:12:48+01:00,8830.12,USD,SUCCESS
TXN-00000547,2025-04-02T01:12:48+01:00,5571.31,EUR,SUCCESS
TXN-00000548,2025-04-06T17:12:48+01:00,2614.15,USD,SUCCESS
TXN-00000549,2025-04-14T07:12:48+01:00,2316.76,USD,SUCCESS
TXN-00000550,2025-03-30T04:12:48+01:00,994.93,USD,SUCCESS
TXN-00000551,2025-04-17T20:12:48+01:00,148.56,USD,SUCCESS
TXN-00000552,2025-04-08T01:12:48+01:00,7985.14,USD,SUCCESS
TXN-00000553,2025-04-01T01:12:48+01:00,6001.82,USD,SUCCESS
TXN-00000554,2025-04-10T13:12:48+01:00,1711.47,USD,SUCCESS
TXN-00000555,2025-04-27T06:12:48+01:00,120.65,USD,SUCCESS
TXN-00000556,2025-04-01T15:12:48+01:00,7427.98,USD,SUCCESS
TXN-00000557,2025-04-08T17:12:48+01:00,496.15,USD,SUCCESS
TXN-00000558,2025-04-27T04:12:48+01:00,5428.88,USD,SUCCESS
TXN-00000559,2025-04-10T20:12:48+01:00,7898.85,USD,SUCCESS
TXN-00000560,2025-04-16T20:12:48+01:00,1544.52,USD,SUCCESS
TXN-00000561,2025-03-30T18:12:48+01:00,8328.68,USD,SUCCESS
TXN-00000562,2025-04-19T18:12:48+01:00,3422.65,USD,SUCCESS
TXN-00000563,2025-04-27T19:12:48+01:00,9288.31,USD,SUCCESS
TXN-00000565,2025-03-31T00:12:48+01:00,9648.71,USD,SUCCESS
TXN-00000566,2025-04-02T02:12:48+01:00,3360.92,USD,SUCCESS
TXN-00000567,2025-03-30T03:12:48+01:00,5200.26,USD,SUCCESS
TXN-00000568,2025-04-18T19:12:48+01:00,6890.96,USD,SUCCESS
TXN-00000569,2025-04-20T12:12:48+01:00,1860.25,USD,SUCCESS
TXN-00000570,2025-04-23T23:12:48+01:00,944.23,USD,SUCCESS
TXN-00000571,2025-04-18T02:12:48+01:00,8052.61,USD,SUCCESS
TXN-00000572,2025-03-31T17:12:48+01:00,1133.48,EUR,SUCCESS
TXN-00000573,2025-04-09T21:12:48+01:00,466.52,USD,SUCCESS
TXN-00000574,2025-04-05T04:12:48+01:00,7036.31,USD,SUCCESS
TXN-00000575,2025-04-11T08:12:48+01:00,8163.65,USD,SUCCESS
TXN-00000576,2025-03-30T19:12:48+01:00,4862.81,USD,PENDING
TXN-00000577,2025-03-31T15:12:48+01:00,5108.31,USD,SUCCESS
TXN-00000578,2025-04-03T02:12:48+01:00,9966.28,USD,SUCCESS
TXN-00000579,2025-04-19T13:12:48+01:00,3335.76,USD,SUCCESS
TXN-00000580,2025-04-06T04:12:48+01:00,4888.08,USD,SUCCESS
TXN-00000581,2025-03-31T02:12:48+01:00,8398.03,USD,SUCCESS
TXN-00000582,2025-04-08T04:12:48+01:00,1964.18,USD,FAILED
TXN-00000583,2025-04-05T18:12:48+01:00,7396.22,USD,SUCCESS
TXN-00000584,2025-04-08T00:12:48+01:00,9304.18,USD,SUCCESS
TXN-00000585,2025-04-03T05:12:48+01:00,3331.28,USD,SUCCESS
TXN-00000586,2025-04-24T23:12:48+01:00,8904.81,USD,SUCCESS
TXN-00000587,2025-04-18T09:12:48+01:00,7627.88,GBP,SUCCESS
TXN-00000588,2025-04-17T22:12:48+01:00,1576.94,GBP,FAILED
TXN-00000589,2025-03-30T10:12:48+01:00,6819.46,USD,SUCCESS
TXN-00000590,2025-04-26T06:12:48+01:00,9844.97,USD,SUCCESS
TXN-00000591,2025-04-01T14:12:48+01:00,8129.77,USD,SUCCESS
TXN-00000592,2025-04-03T23:12:48+01:00,1236.47,USD,SUCCESS
TXN-00000593,2025-04-13T10:12:48+01:00,4049.64,USD,SUCCESS
TXN-00000594,2025-04-16T11:12:48+01:00,3838.59,USD,SUCCESS
TXN-00000595,2025-04-18T11:12:48+01:00,5789.93,USD,SUCCESS
TXN-00000596,2025-04-09T01:12:48+01:00,8893.07,USD,SUCCESS
TXN-00000597,2025-03-30T07:12:48+01:00,2410.58,USD,SUCCESS
TXN-00000598,2025-04-19T20:12:48+01:00,3163.39,USD,SUCCESS
TXN-00000599,2025-04-06T14:12:48+01:00,3898.68,USD,SUCCESS
TXN-00000600,2025-04-27T12:12:48+01:00,5575.59,USD,SUCCESS
TXN-00000601,2025-04-10T08:12:48+01:00,4857.02,USD,FAILED
TXN-00000602,2025-04-02T08:12:48+01:00,7505.12,USD,SUCCESS
TXN-00000603,2025-04-10T04:12:48+01:00,9574.86,USD,FAILED
TXN-00000604,2025-04-08T11:12:48+01:00,6378.07,USD,SUCCESS
TXN-00000605,2025-04-10T11:12:48+01:00,4908.95,USD,SUCCESS
TXN-00000606,2025-04-15T14:12:48+01:00,1176.63,USD,SUCCESS
TXN-00000607,2025-04-18T12:12:48+01:00,1309.75,USD,SUCCESS
TXN-00000608,2025-04-24T17:12:48+01:00,6275.47,USD,SUCCESS
TXN-00000609,2025-04-16T18:12:48+01:00,3730.45,USD,SUCCESS
TXN-00000610,2025-03-29T16:12:48+01:00,328.54,USD,SUCCESS
TXN-00000611,2025-03-29T16:12:48+01:00,4545.38,USD,SUCCESS
TXN-00000612,2025-04-14T13:12:48+01:00,7422.61,USD,SUCCESS
TXN-00000613,2025-04-09T10:12:48+01:00,6204.20,USD,SUCCESS
TXN-00000614,2025-04-25T12:12:48+01:00,9425.41,USD,SUCCESS
TXN-00000615,2025-04-19T17:12:48+01:00,9299.61,USD,SUCCESS
TXN-00000616,2025-04-06T12:12:48+01:00,4936.52,GBP,SUCCESS
TXN-00000617,2025-04-19T04:12:48+01:00,9719.57,USD,FAILED
TXN-00000618,2025-04-19T01:12:48+01:00,5126.55,USD,SUCCESS
TXN-00000619,2025-04-04T13:12:48+01:00,3090.19,GBP,SUCCESS
TXN-00000620,2025-04-04T18:12:48+01:00,8327.44,USD,SUCCESS
TXN-00000621,2025-04-20T00:12:48+01:00,2963.53,USD,FAILED
TXN-00000622,2025-04-17T03:12:48+01:00,8125.53,USD,SUCCESS
TXN-00000623,2025-04-05T19:12:48+01:00,3648.19,USD,SUCCESS
TXN-00000624,2025-04-27T07:12:48+01:00,3192.44,USD,SUCCESS
TXN-00000625,2025-04-24T12:12:48+01:00,4618.18,EUR,SUCCESS
TXN-00000626,2025-03-31T21:12:48+01:00,3309.93,USD,SUCCESS
TXN-00000627,2025-04-04T20:12:48+01:00,7192.41,USD,SUCCESS
TXN-00000628,2025-04-26T22:12:48+01:00,1175.79,EUR,SUCCESS
TXN-00000629,2025-04-21T13:12:48+01:00,8240.56,USD,SUCCESS
TXN-00000630,2025-04-25T01:12:48+01:00,5803.39,USD,SUCCESS
TXN-00000631,2025-03-31T03:12:48+01:00,613.28,USD,FAILED
TXN-00000633,2025-04-21T12:12:48+01:00,2778.42,USD,SUCCESS
TXN-00000634,2025-04-22T01:12:48+01:00,6252.05,USD,SUCCESS
TXN-00000635,2025-04-16T14:12:48+01:00,3487.58,USD,SUCCESS
TXN-00000636,2025-04-23T06:12:48+01:00,8929.69,USD,SUCCESS
TXN-00000637,2025-04-02T18:12:48+01:00,2349.59,USD,PENDING
TXN-00000638,2025-03-31T05:12:48+01:00,8743.97,GBP,SUCCESS
TXN-00000639,2025-04-25T23:12:48+01:00,1909.95,USD,SUCCESS
TXN-00000640,2025-04-03T16:12:48+01:00,6766.41,USD,SUCCESS
TXN-00000641,2025-04-01T12:12:48+01:00,7932.87,USD,SUCCESS
TXN-00000642,2025-04-17T18:12:48+01:00,7068.71,USD,FAILED
TXN-00000643,2025-04-14T09:12:48+01:00,7808.55,USD,SUCCESS
TXN-00000644,2025-04-23T03:12:48+01:00,6529.17,USD,FAILED
TXN-00000645,2025-04-24T09:12:48+01:00,5739.93,EUR,SUCCESS
TXN-00000646,2025-04-11T19:12:48+01:00,294.43,USD,SUCCESS
TXN-00000647,2025-04-20T19:12:48+01:00,7067.75,USD,SUCCESS
TXN-00000648,2025-04-07T06:12:48+01:00,6445.21,USD,SUCCESS
TXN-00000649,2025-04-21T18:12:48+01:00,9728.24,EUR,SUCCESS
TXN-00000650,2025-04-17T20:12:48+01:00,8934.05,USD,SUCCESS
TXN-00000651,2025-04-07T15:12:48+01:00,5072.34,USD,SUCCESS
TXN-00000652,2025-04-03T13:12:48+01:00,743.91,USD,SUCCESS
TXN-00000653,2025-04-01T16:12:48+01:00,4454.59,EUR,SUCCESS
TXN-00000654,2025-04-08T00:12:48+01:00,3170.10,USD,FAILED
TXN-00000655,2025-04-03T15:12:48+01:00,7397.08,USD,SUCCESS
TXN-00000656,2025-04-11T12:12:48+01:00,4063.79,USD,SUCCESS
TXN-00000657,2025-04-24T07:12:48+01:00,1278.29,USD,SUCCESS
TXN-00000658,2025-04-11T07:12:48+01:00,3771.81,USD,SUCCESS
TXN-00000659,2025-04-27T01:12:48+01:00,1322.36,USD,SUCCESS
TXN-00000660,2025-04-24T13:12:48+01:00,1722.55,USD,SUCCESS
TXN-00000661,2025-04-24T17:12:48+01:00,7183.76,USD,SUCCESS
TXN-00000662,2025-04-11T16:12:48+01:00,4615.60,USD,SUCCESS
TXN-00000663,2025-04-19T09:12:48+01:00,9581.85,USD,FAILED
TXN-00000664,2025-04-17T01:12:48+01:00,4192.08,USD,SUCCESS
TXN-00000666,2025-04-03T08:12:48+01:00,9928.37,USD,SUCCESS
TXN-00000667,2025-04-08T10:12:48+01:00,7905.25,GBP,SUCCESS
TXN-00000668,2025-04-26T23:12:48+01:00,9152.61,USD,SUCCESS
TXN-00000669,2025-04-13T04:12:48+01:00,9091.06,USD,SUCCESS
TXN-00000670,2025-04-09T00:12:48+01:00,9816.62,USD,SUCCESS
TXN-00000671,2025-04-25T02:12:48+01:00,5314.02,EUR,SUCCESS
TXN-00000672,2025-03-30T03:12:48+01:00,4835.93,USD,SUCCESS
TXN-00000673,2025-04-27T13:12:48+01:00,8319.54,USD,SUCCESS
TXN-00000674,2025-04-08T01:12:48+01:00,9436.46,USD,SUCCESS
TXN-00000675,2025-04-22T21:12:48+01:00,5070.18,USD,SUCCESS
TXN-00000676,2025-04-05T15:12:48+01:00,8036.65,USD,SUCCESS
TXN-00000677,2025-04-21T20:12:48+01:00,9128.39,GBP,SUCCESS
TXN-00000678,2025-04-18T00:12:48+01:00,4525.44,USD,SUCCESS
TXN-00000679,2025-04-28T01:12:48+01:00,9049.04,USD,SUCCESS
TXN-00000680,2025-04-27T21:12:48+01:00,4606.09,USD,SUCCESS
TXN-00000681,2025-04-03T18:12:48+01:00,725.70,USD,SUCCESS
TXN-00000682,2025-04-23T12:12:48+01:00,7517.32,USD,SUCCESS
TXN-00000683,2025-03-31T14:12:48+01:00,8708.28,USD,SUCCESS
TXN-00000684,2025-04-16T03:12:48+01:00,1015.81,EUR,SUCCESS
TXN-00000685,2025-04-09T10:12:48+01:00,6804.29,USD,SUCCESS
TXN-00000686,2025-04-22T16:12:48+01:00,887.59,USD,SUCCESS
TXN-00000687,2025-04-02T23:12:48+01:00,7832.08,EUR,SUCCESS
TXN-00000688,2025-03-30T12:12:48+01:00,3776.95,USD,SUCCESS
TXN-00000689,2025-04-14T02:12:48+01:00,5329.09,USD,SUCCESS
TXN-00000690,2025-04-27T05:12:48+01:00,6372.89,USD,SUCCESS
TXN-00000691,2025-04-09T13:12:48+01:00,7353.17,USD,SUCCESS
TXN-00000692,2025-04-02T08:12:48+01:00,484.73,USD,SUCCESS
TXN-00000693,2025-04-20T19:12:48+01:00,629.93,USD,SUCCESS
TXN-00000694,2025-04-15T19:12:48+01:00,7113.54,USD,SUCCESS
TXN-00000695,2025-04-27T01:12:48+01:00,2802.10,USD,SUCCESS
TXN-00000696,2025-04-26T09:12:48+01:00,4719.98,USD,SUCCESS
TXN-00000697,2025-04-21T02:12:48+01:00,764.06,USD,SUCCESS
TXN-00000698,2025-04-25T17:12:48+01:00,4140.00,USD,SUCCESS
TXN-00000699,2025-04-17T07:12:48+01:00,1353.43,EUR,SUCCESS
TXN-00000700,2025-04-06T10:12:48+01:00,9532.99,USD,SUCCESS
TXN-00000701,2025-04-16T09:12:48+01:00,4628.10,USD,SUCCESS
TXN-00000702,2025-04-01T18:12:48+01:00,9537.99,USD,SUCCESS
TXN-00000703,2025-04-22T06:12:48+01:00,8231.15,USD,SUCCESS
TXN-00000704,2025-04-13T14:12:48+01:00,4076.20,USD,SUCCESS
TXN-00000705,2025-04-13T16:12:48+01:00,3353.28,USD,FAILED
TXN-00000706,2025-04-03T05:12:48+01:00,9903.09,USD,SUCCESS
TXN-00000707,2025-04-13T01:12:48+01:00,6519.28,USD,SUCCESS
TXN-00000708,2025-04-23T10:12:48+01:00,2250.79,USD,SUCCESS
TXN-00000709,2025-04-09T01:12:48+01:00,3177.32,USD,SUCCESS
