transaction_id,timestamp,amount,currency,status
TXN-00000358,2025-04-25T05:12:48+01:00,9339.45,USD,SUCCESS
TXN-00000359,2025-04-19T22:12:48+01:00,1012.21,USD,SUCCESS
TXN-00000360,2025-04-09T19:12:48+01:00,8416.22,USD,SUCCESS
TXN-00000361,2025-04-06T23:12:48+01:00,7403.83,USD,SUCCESS
TXN-00000362,2025-04-07T15:12:48+01:00,5359.16,USD,SUCCESS
TXN-00000363,2025-04-15T12:12:48+01:00,1595.54,USD,SUCCESS
TXN-00000364,2025-04-14T22:12:48+01:00,1601.02,USD,FAILED
TXN-00000365,2025-04-07T04:12:48+01:00,750.89,USD,SUCCESS
TXN-00000366,2025-04-16T01:12:48+01:00,8212.61,USD,SUCCESS
TXN-00000367,2025-04-19T18:12:48+01:00,9019.49,USD,PENDING
TXN-00000368,2025-04-25T21:12:48+01:00,8103.14,USD,SUCCESS
TXN-00000369,2025-03-31T15:12:48+01:00,2317.07,USD,FAILED
TXN-00000370,2025-04-18T14:12:48+01:00,8543.13,USD,SUCCESS
TXN-00000371,2025-03-30T11:12:48+01:00,3857.97,USD,SUCCESS
TXN-00000372,2025-04-22T17:12:48+01:00,1189.07,EUR,SUCCESS
TXN-00000373,2025-04-23T14:12:48+01:00,4905.05,USD,SUCCESS
TXN-00000374,2025-04-27T20:12:48+01:00,5251.75,USD,SUCCESS
TXN-00000375,2025-04-20T01:12:48+01:00,9220.88,USD,SUCCESS
TXN-00000376,2025-04-17T02:12:48+01:00,8332.59,USD,SUCCESS
TXN-00000377,2025-04-26T13:12:48+01:00,9494.12,USD,SUCCESS
TXN-00000378,2025-04-16T21:12:48+01:00,1816.47,USD,SUCCESS
TXN-00000379,2025-04-06T21:12:48+01:00,8822.69,EUR,SUCCESS
TXN-00000380,2025-04-10T03:12:48+01:00,7514.51,USD,SUCCESS
TXN-00000381,2025-04-02T13:12:48+01:00,5048.48,GBP,FAILED
TXN-00000382,2025-04-16T15:12:48+01:00,3351.68,USD,SUCCESS
TXN-00000383,2025-04-22T19:12:48+01:00,9652.93,USD,SUCCESS
TXN-00000384,2025-04-09T00:12:48+01:00,8217.63,USD,PENDING
TXN-00000385,2025-04-21T15:12:48+01:00,9311.89,USD,SUCCESS
TXN-00000386,2025-04-09T10:12:48+01:00,6882.29,USD,FAILED
TXN-00000387,2025-04-18T04:12:48+01:00,8278.39,EUR,SUCCESS
TXN-00000388,2025-04-24T06:12:48+01:00,3032.67,USD,SUCCESS
TXN-00000389,2025-04-03T00:12:48+01:00,682.45,USD,SUCCESS
TXN-00000390,2025-04-24T19:12:48+01:00,6378.00,USD,SUCCESS
TXN-00000391,2025-04-27T08:12:48+01:00,3295.15,USD,SUCCESS
TXN-00000392,2025-04-21T11:12:48+01:00,220.33,USD,SUCCESS
TXN-00000393,2025-04-24T01:12:48+01:00,2262.02,USD,SUCCESS
TXN-00000394,2025-04-26T18:12:48+01:00,2653.49,USD,SUCCESS
TXN-00000395,2025-04-27T06:12:48+01:00,5812.06,USD,SUCCESS
TXN-00000396,2025-04-07T01:12:48+01:00,5803.10,USD,FAILED
TXN-00000397,2025-04-19T17:12:48+01:00,1839.91,USD,SUCCESS
TXN-00000398,2025-04-11T19:12:48+01:00,8008.91,USD,SUCCESS
TXN-00000399,2025-04-09T21:12:48+01:00,4305.40,USD,SUCCESS
TXN-00000400,2025-04-25T16:12:48+01:00,7942.34,USD,SUCCESS
TXN-00000401,2025-04-05T05:12:48+01:00,1083.59,USD,SUCCESS
TXN-00000402,2025-04-21T02:12:48+01:00,4926.25,EUR,SUCCESS
TXN-00000403,2025-04-23T13:12:48+01:00,5191.87,USD,SUCCESS
TXN-00000404,2025-04-06T16:12:48+01:00,6539.11,USD,SUCCESS
TXN-00000405,2025-04-22T15:12:48+01:00,6731.58,USD,SUCCESS
TXN-00000406,2025-04-11T06:12:48+01:00,1667.18,USD,SUCCESS
TXN-00000407,2025-04-14T14:12:48+01:00,1284.42,EUR,SUCCESS
TXN-00000408,2025-04-09T13:12:48+01:00,1293.25,USD,FAILED
TXN-00000409,2025-04-20T08:12:48+01:00,9251.49,USD,SUCCESS
TXN-00000410,2025-04-18T07:12:48+01:00,1983.42,USD,FAILED
TXN-00000411,2025-04-28T02:12:48+01:00,7177.19,USD,SUCCESS
TXN-00000412,2025-03-31T17:12:48+01:00,7598.97,USD,SUCCESS
TXN-00000413,2025-04-05T14:12:48+01:00,8616.49,USD,SUCCESS
TXN-00000414,2025-04-24T23:12:48+01:00,3982.91,USD,PENDING
TXN-00000415,2025-04-04T07:12:48+01:00,1942.59,USD,SUCCESS
TXN-00000416,2025-04-27T13:12:48+01:00,4690.20,USD,FAILED
TXN-00000417,2025-04-12T06:12:48+01:00,2291.33,USD,SUCCESS
TXN-00000418,2025-04-11T05:12:48+01:00,3066.06,USD,SUCCESS
TXN-00000419,2025-04-14T19:12:48+01:00,6825.38,USD,SUCCESS
TXN-00000420,2025-04-26T08:12:48+01:00,6714.87,USD,SUCCESS
TXN-00000421,2025-04-14T06:12:48+01:00,1335.84,USD,SUCCESS
TXN-00000422,2025-04-13T11:12:48+01:00,6046.06,USD,SUCCESS
TXN-00000423,2025-04-25T21:12:48+01:00,451.20,USD,SUCCESS
TXN-00000424,2025-04-20T03:12:48+01:00,1184.97,EUR,SUCCESS
TXN-00000425,2025-04-07T05:12:48+01:00,9057.89,USD,SUCCESS
TXN-00000426,2025-04-15T16:12:48+01:00,188.68,USD,PENDING
TXN-00000427,2025-04-16T02:12:48+01:00,4921.41,USD,SUCCESS
TXN-00000428,2025-04-09T18:12:48+01:00,4368.10,EUR,PENDING
TXN-00000429,2025-04-19T03:12:48+01:00,891.77,USD,SUCCESS
TXN-00000430,2025-04-24T15:12:48+01:00,6827.29,USD,SUCCESS
TXN-00000431,2025-04-02T20:12:48+01:00,5881.94,USD,SUCCESS
TXN-00000432,2025-04-28T05:12:48+01:00,7857.52,USD,SUCCESS
TXN-00000433,2025-04-22T13:12:48+01:00,7638.76,USD,SUCCESS
TXN-00000434,2025-04-13T12:12:48+01:00,6322.67,USD,SUCCESS
TXN-00000435,2025-03-30T03:12:48+01:00,5066.71,USD,SUCCESS
TXN-00000436,2025-04-08T04:12:48+01:00,7400.70,USD,SUCCESS
TXN-00000437,2025-04-12T19:12:48+01:00,9516.16,EUR,SUCCESS
TXN-00000438,2025-04-23T09:12:48+01:00,744.48,GBP,SUCCESS
TXN-00000439,2025-04-24T16:12:48+01:00,749.03,USD,SUCCESS
TXN-00000440,2025-04-16T13:12:48+01:00,662.64,USD,SUCCESS
TXN-00000441,2025-04-06T01:12:48+01:00,9060.30,USD,SUCCESS
TXN-00000442,2025-04-05T06:12:48+01:00,8113.09,USD,SUCCESS
TXN-00000443,2025-04-25T09:12:48+01:00,1207.73,USD,SUCCESS
TXN-00000444,2025-04-24T13:12:48+01:00,364.80,USD,SUCCESS
TXN-00000445,2025-04-12T01:12:48+01:00,5799.72,USD,FAILED
TXN-00000446,2025-04-05T11:12:48+01:00,8258.32,EUR,SUCCESS
TXN-00000447,2025-04-19T12:12:48+01:00,1479.29,USD,SUCCESS
TXN-00000448,2025-04-02T10:12:48+01:00,3465.38,USD,SUCCESS
TXN-00000449,2025-04-23T07:12:48+01:00,2452.08,USD,SUCCESS
TXN-00000450,2025-04-17T19:12:48+01:00,5110.16,USD,SUCCESS
TXN-00000451,2025-04-19T13:12:48+01:00,5056.26,USD,SUCCESS
TXN-00000452,2025-04-22T23:12:48+01:00,2668.94,USD,SUCCESS
TXN-00000453,2025-04-21T12:12:48+01:00,4382.14,EUR,SUCCESS
TXN-00000454,2025-04-13T18:12:48+01:00,7530.11,USD,SUCCESS
TXN-00000455,2025-04-24T22:12:48+01:00,9076.49,USD,SUCCESS
TXN-00000456,2025-04-20T16:12:48+01:00,3637.42,EUR,SUCCESS
TXN-00000457,2025-04-04T19:12:48+01:00,8385.52,USD,SUCCESS
TXN-00000458,2025-04-23T08:12:48+01:00,3875.76,USD,PENDING
TXN-00000459,2025-04-22T12:12:48+01:00,1742.15,USD,SUCCESS
TXN-00000460,2025-04-28T08:12:48+01:00,6552.23,EUR,PENDING
TXN-00000461,2025-04-12T16:12:48+01:00,1429.65,USD,SUCCESS
TXN-00000462,2025-04-05T18:12:48+01:00,8106.61,USD,SUCCESS
TXN-00000463,2025-04-11T04:12:48+01:00,3147.88,USD,SUCCESS
TXN-00000464,2025-04-02T00:12:48+01:00,7382.77,USD,SUCCESS
TXN-00000465,2025-04-15T03:12:48+01:00,5722.21,USD,FAILED
TXN-00000466,2025-04-13T13:12:48+01:00,8389.99,USD,SUCCESS
TXN-00000467,2025-04-07T23:12:48+01:00,8746.13,USD,SUCCESS
TXN-00000468,2025-04-27T18:12:48+01:00,9496.56,USD,SUCCESS
TXN-00000469,2025-04-25T02:12:48+01:00,7565.29,USD,SUCCESS
TXN-00000470,2025-04-03T21:12:48+01:00,7056.76,GBP,SUCCESS
TXN-00000471,2025-04-08T17:12:48+01:00,6142.56,USD,SUCCESS
TXN-00000472,2025-04-18T18:12:48+01:00,1047.50,USD,SUCCESS
TXN-00000473,2025-04-18T22:12:48+01:00,4380.93,USD,FAILED
TXN-00000474,2025-04-25T19:12:48+01:00,421.71,USD,SUCCESS
TXN-00000475,2025-04-26T22:12:48+01:00,7929.01,USD,SUCCESS
TXN-00000476,2025-04-15T14:12:48+01:00,6136.61,USD,SUCCESS
TXN-00000477,2025-04-28T02:12:48+01:00,9152.81,USD,SUCCESS
TXN-00000478,2025-04-06T20:12:48+01:00,895.16,USD,SUCCESS
TXN-00000479,2025-04-28T07:12:48+01:00,5748.20,USD,SUCCESS
TXN-00000480,2025-04-14T00:12:48+01:00,3360.39,USD,SUCCESS
TXN-00000481,2025-04-07T15:12:48+01:00,9007.26,USD,SUCCESS
TXN-00000482,2025-04-08T16:12:48+01:00,5364.12,USD,SUCCESS
TXN-00000483,2025-04-18T20:12:48+01:00,7511.60,USD,SUCCESS
TXN-00000484,2025-04-12T05:12:48+01:00,4943.66,USD,SUCCESS
TXN-00000485,2025-04-05T06:12:48+01:00,5016.81,USD,SUCCESS
TXN-00000486,2025-04-23T09:12:48+01:00,9554.34,EUR,SUCCESS
TXN-00000487,2025-04-07T01:12:48+01:00,9140.21,USD,SUCCESS
TXN-00000488,2025-04-26T15:12:48+01:00,6680.92,USD,FAILED
TXN-00000489,2025-04-12T18:12:48+01:00,1699.43,USD,SUCCESS
TXN-00000490,2025-04-13T20:12:48+01:00,5664.89,USD,FAILED
TXN-00000491,2025-04-02T20:12:48+01:00,1313.86,EUR,SUCCESS
TXN-00000492,2025-04-23T13:12:48+01:00,7403.46,USD,SUCCESS
TXN-00000493,2025-04-23T13:12:48+01:00,4079.59,USD,SUCCESS
TXN-00000494,2025-04-04T08:12:48+01:00,9144.15,USD,SUCCESS
TXN-00000495,2025-03-29T17:12:48+01:00,248.85,GBP,SUCCESS
TXN-00000496,2025-04-10T00:12:48+01:00,9205.22,USD,SUCCESS
TXN-00000497,2025-04-06T06:12:48+01:00,238.26,USD,SUCCESS
TXN-00000498,2025-04-07T00:12:48+01:00,9108.20,USD,SUCCESS
TXN-00000499,2025-04-24T19:12:48+01:00,3564.52,EUR,SUCCESS
TXN-00000500,2025-04-28T04:12:48+01:00,2631.73,EUR,SUCCESS
TXN-00000501,2025-04-16T19:12:48+01:00,219.42,EUR,SUCCESS
TXN-00000502,2025-04-24T07:12:48+01:00,4604.76,USD,SUCCESS
TXN-00000503,2025-04-20T21:12:48+01:00,4645.60,USD,SUCCESS
TXN-00000504,2025-04-18T23:12:48+01:00,8041.51,USD,SUCCESS
TXN-00000505,2025-04-22T03:12:48+01:00,9922.76,USD,PENDING
TXN-00000506,2025-04-24T11:12:48+01:00,1874.34,USD,SUCCESS
TXN-00000507,2025-04-23T02:12:48+01:00,7867.98,USD,SUCCESS
TXN-00000508,2025-04-06T17:12:48+01:00,4008.73,USD,SUCCESS
TXN-00000509,2025-04-22T23:12:48+01:00,470.28,USD,SUCCESS
TXN-00000510,2025-03-31T13:12:48+01:00,7160.10,EUR,SUCCESS
TXN-00000511,2025-04-12T07:12:48+01:00,5300.17,EUR,FAILED
TXN-00000512,2025-04-18T04:12:48+01:00,3445.05,USD,SUCCESS
TXN-00000513,2025-04-01T23:12:48+01:00,1836.60,USD,SUCCESS
TXN-00000514,2025-04-09T04:12:48+01:00,3183.58,USD,SUCCESS
TXN-00000515,2025-04-18T11:12:48+01:00,1305.49,GBP,SUCCESS
TXN-00000516,2025-04-13T02:12:48+01:00,4633.21,EUR,SUCCESS
TXN-00000517,2025-04-24T10:12:48+01:00,8757.87,USD,SUCCESS
TXN-00000518,2025-04-03T08:12:48+01:00,844.03,USD,SUCCESS
TXN-00000519,2025-04-11T08:12:48+01:00,7482.81,USD,SUCCESS
TXN-00000520,2025-04-24T14:12:48+01:00,223.90,USD,SUCCESS
TXN-00000521,2025-04-02T11:12:48+01:00,9713.47,USD,SUCCESS
TXN-00000522,2025-04-18T07:12:48+01:00,2201.43,USD,SUCCESS
TXN-00000523,2025-04-05T03:12:48+01:00,7897.89,USD,SUCCESS
TXN-00000524,2025-04-11T20:12:48+01:00,3440.17,USD,SUCCESS
TXN-00000525,2025-04-06T19:12:48+01:00,8107.21,USD,SUCCESS
TXN-00000526,2025-04-27T06:12:48+01:00,6529.32,GBP,SUCCESS
TXN-00000527,2025-04-12T16:12:48+01:00,3781.86,USD,SUCCESS
TXN-00000528,2025-04-01T16:12:48+01:00,8539.60,USD,SUCCESS
TXN-00000529,2025-04-17T22:12:48+01:00,9220.42,USD,SUCCESS
TXN-00000530,2025-04-01T19:12:48+01:00,4675.37,EUR,PENDING
TXN-00000531,2025-03-31T16:12:48+01:00,4731.36,USD,SUCCESS
TXN-00000532,2025-04-02T01:12:48+01:00,4719.63,USD,SUCCESS
TXN-00000533,2025-04-09T21:12:48+01:00,2409.91,USD,FAILED
TXN-00000534,2025-04-08T21:12:48+01:00,5814.86,USD,SUCCESS
TXN-00000535,2025-03-30T01:12:48+01:00,5343.53,USD,SUCCESS
TXN-00000536,2025-04-17T02:12:48+01:00,9635.81,USD,SUCCESS
TXN-00000537,2025-04-05T08:12:48+01:00,1878.51,GBP,SUCCESS
TXN-00000538,2025-04-24T19:12:48+01:00,4255.61,USD,SUCCESS
TXN-00000539,2025-04-20T01:12:48+01:00,3842.04,USD,SUCCESS
TXN-00000540,2025-04-23T01:12:48+01:00,5587.95,USD,SUCCESS
TXN-00000541,2025-04-04T15:12:48+01:00,9923.49,USD,FAILED
TXN-00000542,2025-04-25T15:12:48+01:00,8298.83,USD,SUCCESS
TXN-00000543,2025-04-07T12:12:48+01:00,2598.64,USD,FAILED
TXN-00000544,2025-04-09T13:12:48+01:00,7027.97,EUR,SUCCESS
TXN-00000545,2025-04-15T17:12:48+01:00,7917.94,USD,SUCCESS
TXN-00000546,2025-04-13T14:12:48+01:00,9945.12,USD,SUCCESS
TXN-00000547,2025-03-31T16:12:48+01:00,8848.54,USD,FAILED
TXN-00000548,2025-04-17T09:12:48+01:00,4045.15,EUR,SUCCESS
TXN-00000549,2025-04-27T12:12:48+01:00,4388.89,USD,SUCCESS
TXN-00000550,2025-03-31T12:12:48+01:00,2216.36,GBP,SUCCESS
TXN-00000551,2025-04-28T12:12:48+01:00,1257.04,USD,SUCCESS
TXN-00000552,2025-04-14T22:12:48+01:00,8648.78,USD,SUCCESS
TXN-00000553,2025-03-30T10:12:48+01:00,3532.97,USD,FAILED
TXN-00000554,2025-04-17T02:12:48+01:00,6751.58,USD,SUCCESS
TXN-00000555,2025-04-03T21:12:48+01:00,5070.60,EUR,SUCCESS
TXN-00000556,2025-04-09T12:12:48+01:00,7679.76,USD,SUCCESS
TXN-00000557,2025-04-10T17:12:48+01:00,1581.73,USD,SUCCESS
TXN-00000558,2025-04-18T15:12:48+01:00,1483.18,USD,SUCCESS
TXN-00000559,2025-04-06T17:12:48+01:00,9448.95,EUR,SUCCESS
TXN-00000560,2025-04-05T11:12:48+01:00,5065.64,USD,SUCCESS
TXN-00000561,2025-04-17T19:12:48+01:00,4357.50,USD,PENDING
TXN-00000562,2025-04-22T16:12:48+01:00,1422.61,USD,SUCCESS
TXN-00000563,2025-04-09T04:12:48+01:00,5669.89,USD,SUCCESS
TXN-00000564,2025-04-27T13:12:48+01:00,1331.29,EUR,SUCCESS
TXN-00000565,2025-04-23T06:12:48+01:00,1832.83,USD,SUCCESS
TXN-00000566,2025-04-07T06:12:48+01:00,8398.81,USD,FAILED
TXN-00000567,2025-04-13T23:12:48+01:00,5054.02,USD,SUCCESS
TXN-00000568,2025-04-17T02:12:48+01:00,3144.36,USD,PENDING
TXN-00000569,2025-04-07T09:12:48+01:00,5391.48,USD,SUCCESS
TXN-00000570,2025-04-10T00:12:48+01:00,2469.31,EUR,SUCCESS
TXN-00000571,2025-04-11T08:12:48+01:00,8710.03,USD,SUCCESS
TXN-00000572,2025-04-07T09:12:48+01:00,9984.19,USD,SUCCESS
TXN-00000573,2025-04-04T04:12:48+01:00,1988.58,USD,SUCCESS
TXN-00000574,2025-04-26T04:12:48+01:00,8235.24,USD,SUCCESS
TXN-00000575,2025-03-29T13:12:48+01:00,6271.59,USD,SUCCESS
TXN-00000576,2025-04-25T05:12:48+01:00,5739.09,USD,SUCCESS
TXN-00000577,2025-04-24T07:12:48+01:00,9890.77,USD,SUCCESS
TXN-00000578,2025-04-20T23:12:48+01:00,9736.19,USD,SUCCESS
TXN-00000579,2025-04-23T18:12:48+01:00,9893.48,USD,SUCCESS
TXN-00000580,2025-03-31T20:12:48+01:00,6428.94,USD,SUCCESS
TXN-00000581,2025-03-30T01:12:48+01:00,3972.35,USD,SUCCESS
TXN-00000582,2025-04-22T02:12:48+01:00,340.33,GBP,SUCCESS
TXN-00000583,2025-04-01T12:12:48+01:00,9461.95,USD,SUCCESS
TXN-00000584,2025-04-26T22:12:48+01:00,9875.74,USD,FAILED
TXN-00000585,2025-04-08T17:12:48+01:00,3461.26,USD,SUCCESS
TXN-00000586,2025-03-29T14:12:48+01:00,6051.41,USD,SUCCESS
TXN-00000587,2025-04-23T14:12:48+01:00,446.72,EUR,SUCCESS
TXN-00000588,2025-04-11T05:12:48+01:00,426.90,EUR,SUCCESS
TXN-00000589,2025-04-21T19:12:48+01:00,7230.99,USD,SUCCESS
TXN-00000590,2025-04-04T13:12:48+01:00,2767.30,USD,SUCCESS
TXN-00000591,2025-04-18T00:12:48+01:00,9116.85,USD,SUCCESS
TXN-00000592,2025-04-03T12:12:48+01:00,1633.46,USD,SUCCESS
TXN-00000593,2025-04-26T06:12:48+01:00,1987.23,USD,FAILED
TXN-00000594,2025-04-03T22:12:48+01:00,1621.63,EUR,SUCCESS
TXN-00000595,2025-04-24T03:12:48+01:00,6200.40,USD,SUCCESS
TXN-00000596,2025-04-05T08:12:48+01:00,1055.19,USD,SUCCESS
TXN-00000597,2025-04-12T07:12:48+01:00,805.26,EUR,SUCCESS
TXN-00000598,2025-04-09T00:12:48+01:00,9551.35,USD,SUCCESS
TXN-00000599,2025-04-21T02:12:48+01:00,492.14,USD,SUCCESS
TXN-00000600,2025-04-13T06:12:48+01:00,1004.72,USD,SUCCESS
TXN-00000601,2025-04-03T23:12:48+01:00,4415.80,USD,SUCCESS
TXN-00000602,2025-03-30T20:12:48+01:00,329.72,USD,FAILED
TXN-00000603,2025-04-27T21:12:48+01:00,7732.71,USD,SUCCESS
TXN-00000604,2025-04-24T15:12:48+01:00,153.61,USD,SUCCESS
TXN-00000605,2025-04-15T23:12:48+01:00,8129.32,USD,SUCCESS
TXN-00000606,2025-03-30T19:12:48+01:00,1290.78,USD,PENDING
TXN-00000607,2025-03-30T01:12:48+01:00,3831.77,USD,SUCCESS
TXN-00000608,2025-04-04T22:12:48+01:00,6873.86,USD,SUCCESS
TXN-00000609,2025-04-18T02:12:48+01:00,1222.65,USD,SUCCESS
TXN-00000610,2025-04-27T22:12:48+01:00,2480.42,USD,SUCCESS
TXN-00000611,2025-04-07T01:12:48+01:00,7200.60,USD,SUCCESS
TXN-00000612,2025-04-17T11:12:48+01:00,2302.62,USD,SUCCESS
TXN-00000613,2025-04-02T07:12:48+01:00,2920.70,USD,FAILED
TXN-00000614,2025-04-26T19:12:48+01:00,5483.88,USD,SUCCESS
TXN-00000615,2025-04-23T14:12:48+01:00,8827.38,USD,SUCCESS
TXN-00000616,2025-04-10T21:12:48+01:00,3820.09,USD,SUCCESS
TXN-00000617,2025-04-17T19:12:48+01:00,6810.16,GBP,SUCCESS
TXN-00000618,2025-04-26T17:12:48+01:00,9081.44,USD,FAILED
TXN-00000619,2025-04-23T08:12:48+01:00,3167.77,USD,SUCCESS
TXN-00000620,2025-04-24T02:12:48+01:00,3194.07,EUR,PENDING
TXN-00000621,2025-04-13T03:12:48+01:00,7840.86,USD,SUCCESS
TXN-00000622,2025-04-02T01:12:48+01:00,7803.31,GBP,SUCCESS
TXN-00000623,2025-03-29T23:12:48+01:00,5083.21,USD,SUCCESS
TXN-00000624,2025-04-11T09:12:48+01:00,3987.31,USD,FAILED
TXN-00000625,2025-04-08T06:12:48+01:00,3916.36,USD,SUCCESS
TXN-00000626,2025-04-25T16:12:48+01:00,6445.94,USD,SUCCESS
TXN-00000627,2025-04-06T10:12:48+01:00,7556.82,USD,SUCCESS
TXN-00000628,2025-03-30T06:12:48+01:00,5337.14,EUR,SUCCESS
TXN-00000629,2025-04-22T01:12:48+01:00,8906.70,USD,SUCCESS
TXN-00000630,2025-03-29T22:12:48+01:00,2447.42,USD,SUCCESS
TXN-00000631,2025-04-21T21:12:48+01:00,7555.65,USD,SUCCESS
TXN-00000632,2025-04-10T14:12:48+01:00,7663.98,USD,SUCCESS
TXN-00000633,2025-04-25T12:12:48+01:00,5646.74,USD,SUCCESS
TXN-00000634,2025-03-30T12:12:48+01:00,4950.18,EUR,SUCCESS
TXN-00000635,2025-04-18T11:12:48+01:00,8447.42,USD,SUCCESS
TXN-00000636,2025-04-02T13:12:48+01:00,9965.60,USD,SUCCESS
TXN-00000637,2025-04-25T11:12:48+01:00,369.40,USD,SUCCESS
TXN-00000638,2025-04-18T02:12:48+01:00,909.10,USD,SUCCESS
TXN-00000639,2025-04-13T20:12:48+01:00,6424.04,USD,SUCCESS
TXN-00000640,2025-04-15T12:12:48+01:00,2727.12,USD,SUCCESS
TXN-00000642,2025-04-07T07:12:48+01:00,3725.26,USD,SUCCESS
TXN-00000643,2025-04-04T19:12:48+01:00,1230.57,EUR,SUCCESS
TXN-00000644,2025-04-24T23:12:48+01:00,8288.76,USD,SUCCESS
TXN-00000645,2025-04-21T03:12:48+01:00,8619.96,USD,FAILED
TXN-00000646,2025-04-06T21:12:48+01:00,4780.84,USD,FAILED
TXN-00000647,2025-04-15T07:12:48+01:00,6780.05,USD,SUCCESS
TXN-00000648,2025-04-04T04:12:48+01:00,6586.60,USD,SUCCESS
TXN-00000649,2025-04-08T17:12:48+01:00,6131.39,USD,SUCCESS
TXN-00000650,2025-04-11T16:12:48+01:00,2043.42,USD,SUCCESS
TXN-00000651,2025-04-02T20:12:48+01:00,1999.55,USD,SUCCESS
TXN-00000652,2025-04-26T04:12:48+01:00,1148.86,USD,FAILED
TXN-00000654,2025-03-31T07:12:48+01:00,5974.99,USD,SUCCESS
TXN-00000655,2025-04-11T13:12:48+01:00,560.59,USD,SUCCESS
TXN-00000656,2025-04-12T00:12:48+01:00,9162.97,USD,SUCCESS
TXN-00000657,2025-04-08T00:12:48+01:00,4574.45,EUR,SUCCESS
TXN-00000658,2025-04-18T07:12:48+01:00,5847.42,USD,SUCCESS
TXN-00000659,2025-04-07T04:12:48+01:00,6567.03,USD,SUCCESS
TXN-00000660,2025-04-27T15:12:48+01:00,1950.71,USD,SUCCESS
TXN-00000661,2025-04-24T22:12:48+01:00,3059.41,USD,SUCCESS
TXN-00000662,2025-04-05T10:12:48+01:00,3661.05,USD,PENDING
TXN-00000663,2025-04-25T00:12:48+01:00,5935.03,EUR,SUCCESS
TXN-00000664,2025-04-19T05:12:48+01:00,1544.96,EUR,SUCCESS
TXN-00000665,2025-04-16T14:12:48+01:00,2899.03,GBP,SUCCESS
TXN-00000666,2025-04-05T09:12:48+01:00,1677.94,USD,SUCCESS
TXN-00000667,2025-04-07T22:12:48+01:00,1750.89,USD,SUCCESS
TXN-00000668,2025-04-22T12:12:48+01:00,4521.77,USD,SUCCESS
TXN-00000669,2025-04-27T10:12:48+01:00,9613.13,USD,SUCCESS
TXN-00000670,2025-03-29T20:12:48+01:00,9174.26,USD,SUCCESS
TXN-00000671,2025-04-01T04:12:48+01:00,8961.18,USD,FAILED
TXN-00000672,2025-04-09T20:12:48+01:00,1274.65,USD,SUCCESS
TXN-00000673,2025-04-15T06:12:48+01:00,3881.17,USD,SUCCESS
TXN-00000674,2025-04-26T17:12:48+01:00,9439.82,USD,SUCCESS
TXN-00000675,2025-04-22T13:12:48+01:00,203.12,USD,SUCCESS
TXN-00000676,2025-04-13T08:12:48+01:00,9608.84,EUR,SUCCESS
TXN-00000677,2025-04-09T06:12:48+01:00,5728.37,USD,SUCCESS
TXN-00000678,2025-04-19T20:12:48+01:00,8298.72,USD,SUCCESS
TXN-00000679,2025-04-03T17:12:48+01:00,3017.38,USD,SUCCESS
TXN-00000680,2025-04-15T03:12:48+01:00,4522.12,USD,SUCCESS
TXN-00000681,2025-04-23T08:12:48+01:00,1891.69,USD,SUCCESS
TXN-00000682,2025-04-18T16:12:48+01:00,7730.12,USD,SUCCESS
TXN-00000683,2025-04-09T15:12:48+01:00,766.09,USD,SUCCESS
TXN-00000684,2025-04-10T06:12:48+01:00,9810.20,USD,SUCCESS
TXN-00000685,2025-03-31T01:12:48+01:00,6145.98,USD,SUCCESS
TXN-00000686,2025-04-18T00:12:48+01:00,3248.65,USD,SUCCESS
TXN-00000687,2025-03-30T09:12:48+01:00,8555.24,GBP,SUCCESS
TXN-00000688,2025-04-01T14:12:48+01:00,911.04,USD,SUCCESS
TXN-00000689,2025-04-10T12:12:48+01:00,8114.86,USD,SUCCESS
TXN-00000690,2025-04-24T08:12:48+01:00,6624.05,USD,SUCCESS
TXN-00000691,2025-04-06T18:12:48+01:00,9612.86,USD,SUCCESS
TXN-00000692,2025-04-08T13:12:48+01:00,6434.96,USD,SUCCESS
TXN-00000693,2025-04-15T12:12:48+01:00,6349.53,USD,SUCCESS
TXN-00000694,2025-04-26T06:12:48+01:00,9853.64,USD,SUCCESS
TXN-00000695,2025-03-29T19:12:48+01:00,8950.40,USD,SUCCESS
TXN-00000696,2025-04-16T20:12:48+01:00,9640.01,USD,SUCCESS
TXN-00000697,2025-04-13T12:12:48+01:00,9053.37,USD,SUCCESS
TXN-00000698,2025-04-13T19:12:48+01:00,786.35,USD,SUCCESS
TXN-00000699,2025-04-16T03:12:48+01:00,7368.20,USD,SUCCESS
TXN-00000700,2025-04-07T02:12:48+01:00,1800.94,USD,SUCCESS
TXN-00000701,2025-04-04T09:12:48+01:00,359.85,USD,SUCCESS
TXN-00000702,2025-04-01T07:12:48+01:00,3751.71,USD,FAILED
TXN-00000703,2025-04-03T16:12:48+01:00,7608.97,GBP,SUCCESS
TXN-00000704,2025-04-07T10:12:48+01:00,710.08,USD,SUCCESS
TXN-00000705,2025-04-26T08:12:48+01:00,9457.74,USD,SUCCESS
TXN-00000706,2025-03-31T12:12:48+01:00,522.61,GBP,SUCCESS
TXN-00000707,2025-04-07T00:12:48+01:00,3857.56,USD,SUCCESS
TXN-00000708,2025-04-07T03:12:48+01:00,903.89,EUR,SUCCESS
TXN-00000709,2025-04-10T19:12:48+01:00,2767.72,USD,SUCCESS
TXN-00000710,2025-04-03T15:12:48+01:00,7068.72,EUR,SUCCESS
